"","teams","opp","date","opener.odds","opener.juice","pinn.odds","pinn.juice","opener","totals","totalsjuice"
"1449","Minnesota","Los Angeles",2012-12-16,3,-120,1,116,38,39,-106
"1450","Los Angeles","Minnesota",2012-12-16,-3,100,-1,-126,38,39,-104
"1451","Washington","Cleveland",2012-12-16,2,-110,4,101,39.5,40.5,-102
"1452","Cleveland","Washington",2012-12-16,-2,-110,-4,-109,39.5,40.5,-108
"1453","Jacksonville","Miami",2012-12-16,7.5,-110,7.5,-113,37,38.5,-102
"1454","Miami","Jacksonville",2012-12-16,-7.5,-110,-7.5,104,37,38.5,-108
"1455","Denver","Baltimore",2012-12-16,0,-110,-3,110,48,48,-103
"1456","Baltimore","Denver",2012-12-16,0,-110,3,-119,48,48,-107
"1457","Indianapolis","Houston",2012-12-16,8,-110,10.5,100,48,47.5,-104
"1458","Houston","Indianapolis",2012-12-16,-8,-110,-10.5,-108,48,47.5,-106
"1459","Detroit","Arizona",2012-12-16,-3,-125,-5.5,104,43.5,43.5,100
"1460","Arizona","Detroit",2012-12-16,3,105,5.5,-113,43.5,43.5,-110
"1461","Carolina","San Diego",2012-12-16,3,-110,3,-102,46,45,-107
"1462","San Diego","Carolina",2012-12-16,-3,-110,-3,-106,46,45,-103
"1463","Seattle","Buffalo",2012-12-16,-3,-105,-4.5,-104,42.5,44,-110
"1464","Buffalo","Seattle",2012-12-16,3,-115,4.5,-104,42.5,44,100
"1465","Pittsburgh","Dallas",2012-12-16,0,-110,-1,-125,44.5,45.5,-104
"1466","Dallas","Pittsburgh",2012-12-16,0,-110,1,115,44.5,45.5,-106
"1467","Kansas City","Oakland",2012-12-16,1.5,-110,4.5,-108,42.5,44,-106
"1468","Oakland","Kansas City",2012-12-16,-1.5,-110,-4.5,100,42.5,44,-104
"1469","San Francisco","New England",2012-12-16,3,-105,4,-106,48,47,-105
"1470","New England","San Francisco",2012-12-16,-3,-115,-4,-102,48,47,-105
"1471","N.Y. Jets","Tennessee",2012-12-17,1,100,1,-107,42,40,-101
"1472","Tennessee","N.Y. Jets",2012-12-17,-1,-120,-1,-101,42,40,-109
"1473","Atlanta","Detroit",2012-12-22,-3,-110,-3.5,-104,51,50,-104
"1474","Detroit","Atlanta",2012-12-22,3,-110,3.5,-104,51,50,-106
"1475","Tennessee","Green Bay",2012-12-23,11.5,-110,10.5,-104,47,44,-110
"1476","Green Bay","Tennessee",2012-12-23,-11.5,-110,-10.5,-104,47,44,100
"1477","Oakland","Carolina",2012-12-23,9.5,-130,9.5,-103,45.5,47.5,-110
"1478","Carolina","Oakland",2012-12-23,-9.5,110,-9.5,-105,45.5,47.5,100
"1479","Buffalo","Miami",2012-12-23,3.5,-110,5,-104,41.5,43.5,-105
"1480","Miami","Buffalo",2012-12-23,-3.5,-110,-5,-104,41.5,43.5,-105
"1481","Cincinnati","Pittsburgh",2012-12-23,4,-110,3.5,-113,44,40,-102
"1482","Pittsburgh","Cincinnati",2012-12-23,-4,-110,-3.5,104,44,40,-108
"1483","New England","Jacksonville",2012-12-23,-14.5,-105,-14,102,49,51.5,102
"1484","Jacksonville","New England",2012-12-23,14.5,-115,14,-110,49,51.5,-113
"1485","Indianapolis","Kansas City",2012-12-23,-6,-110,-4.5,100,43,41.5,-110
"1486","Kansas City","Indianapolis",2012-12-23,6,-110,4.5,-108,43,41.5,100
"1487","New Orleans","Dallas",2012-12-23,3,-120,1,129,51,55,-106
"1488","Dallas","New Orleans",2012-12-23,-3,100,-1,-140,51,55,-104
"1489","Washington","Philadelphia",2012-12-23,3,-120,-3.5,-109,44.5,46,-102
"1490","Philadelphia","Washington",2012-12-23,-3,100,3.5,101,44.5,46,-108
"1491","Los Angeles","Tampa Bay",2012-12-23,3,-110,3,-105,43.5,43.5,-102
"1492","Tampa Bay","Los Angeles",2012-12-23,-3,-110,-3,-103,43.5,43.5,-108
"1493","Minnesota","Houston",2012-12-23,9.5,-135,7.5,-103,43.5,43,100
"1494","Houston","Minnesota",2012-12-23,-9.5,115,-7.5,-105,43.5,43,-110
"1495","San Diego","N.Y. Jets",2012-12-23,3,-110,3,-102,41,37,-103
"1496","N.Y. Jets","San Diego",2012-12-23,-3,-110,-3,-106,41,37,-107
"1497","Cleveland","Denver",2012-12-23,13,-110,11,-105,44.5,43.5,-110
"1498","Denver","Cleveland",2012-12-23,-13,-110,-11,-103,44.5,43.5,100
"1499","N.Y. Giants","Baltimore",2012-12-23,0,-110,-1,-123,47,48,-113
"1500","Baltimore","N.Y. Giants",2012-12-23,0,-110,1,114,47,48,102
"1501","Chicago","Arizona",2012-12-23,-5.5,-110,-7,104,37,35.5,-112
"1502","Arizona","Chicago",2012-12-23,5.5,-110,7,-113,37,35.5,102
"1503","San Francisco","Seattle",2012-12-23,1,110,2.5,-107,40,40,-113
"1504","Seattle","San Francisco",2012-12-23,-1,-130,-2.5,-101,40,40,102
"1505","Baltimore","Cincinnati",2012-12-30,3,105,5.5,100,42,43,-107
"1506","Cincinnati","Baltimore",2012-12-30,-3,-125,-5.5,-108,42,43,-103
"1507","Cleveland","Pittsburgh",2012-12-30,10,-110,10,-103,34.5,36.5,-110
"1508","Pittsburgh","Cleveland",2012-12-30,-10,-110,-10,-105,34.5,36.5,100
"1509","Houston","Indianapolis",2012-12-30,-4,-105,-6.5,-106,46.5,47,-106
"1510","Indianapolis","Houston",2012-12-30,4,-115,6.5,-102,46.5,47,-104
"1511","Jacksonville","Tennessee",2012-12-30,4,-110,6,-101,41.5,42,100
"1512","Tennessee","Jacksonville",2012-12-30,-4,-110,-6,-107,41.5,42,-110
"1513","Philadelphia","N.Y. Giants",2012-12-30,9.5,-110,6.5,-105,47,44,-110
"1514","N.Y. Giants","Philadelphia",2012-12-30,-9.5,-110,-6.5,-103,47,44,100
"1515","Chicago","Detroit",2012-12-30,-3,-105,-3,-108,44.5,46,100
"1516","Detroit","Chicago",2012-12-30,3,-115,3,100,44.5,46,-110
"1517","Tampa Bay","Atlanta",2012-12-30,4,-110,3,-115,46,46,-110
"1518","Atlanta","Tampa Bay",2012-12-30,-4,-110,-3,106,46,46,100
"1519","Carolina","New Orleans",2012-12-30,4,-105,4,-103,54,53.5,-107
"1520","New Orleans","Carolina",2012-12-30,-4,-115,-4,-105,54,53.5,-103
"1521","N.Y. Jets","Buffalo",2012-12-30,3,100,3.5,-114,41,40.5,-113
"1522","Buffalo","N.Y. Jets",2012-12-30,-3,-120,-3.5,105,41,40.5,102
"1523","Miami","New England",2012-12-30,11,-110,11.5,-101,49.5,48,-103
"1524","New England","Miami",2012-12-30,-11,-110,-11.5,-107,49.5,48,-107
"1525","Green Bay","Minnesota",2012-12-30,-3,-115,-3,-115,47,45.5,-105
"1526","Minnesota","Green Bay",2012-12-30,3,-105,3,106,47,45.5,-105
"1527","Kansas City","Denver",2012-12-30,16,-110,17,-108,42,41,-108
"1528","Denver","Kansas City",2012-12-30,-16,-110,-17,100,42,41,-102
"1529","Oakland","San Diego",2012-12-30,10,-110,9.5,-120,39,41,-113
"1530","San Diego","Oakland",2012-12-30,-10,-110,-9.5,111,39,41,102
"1531","Arizona","San Francisco",2012-12-30,15,-110,16,-110,38.5,39,100
"1532","San Francisco","Arizona",2012-12-30,-15,-110,-16,102,38.5,39,-110
"1533","Los Angeles","Seattle",2012-12-30,10,-110,11,-113,40.5,41.5,-108
"1534","Seattle","Los Angeles",2012-12-30,-10,-110,-11,104,40.5,41.5,-102
"1535","Dallas","Washington",2012-12-30,3.5,-115,3,108,50,49,-113
"1536","Washington","Dallas",2012-12-30,-3.5,-105,-3,-117,50,49,102
"1537","Baltimore","Denver",2013-09-05,7.5,-110,7.5,-115,49.5,48.5,100
"1538","Denver","Baltimore",2013-09-05,-7.5,-110,-7.5,104,49.5,48.5,-110
"1539","New England","Buffalo",2013-09-08,-5,-110,-10,100,NA,NA,-110
"1540","Buffalo","New England",2013-09-08,5,-110,10,-110,NA,NA,-110
"1541","Tennessee","Pittsburgh",2013-09-08,6.5,-110,6,-113,NA,NA,-110
"1542","Pittsburgh","Tennessee",2013-09-08,-6.5,-110,-6,102,NA,NA,-110
"1543","Atlanta","New Orleans",2013-09-08,2,-110,3.5,-109,NA,NA,-110
"1544","New Orleans","Atlanta",2013-09-08,-2,-110,-3.5,-101,NA,NA,-110
"1545","Tampa Bay","N.Y. Jets",2013-09-08,2.5,-110,-4,-110,NA,NA,-110
"1546","N.Y. Jets","Tampa Bay",2013-09-08,-2.5,-110,4,100,NA,NA,-110
"1547","Kansas City","Jacksonville",2013-09-08,0,-110,-3.5,104,NA,NA,-110
"1548","Jacksonville","Kansas City",2013-09-08,0,-110,3.5,-115,NA,NA,-110
"1549","Seattle","Carolina",2013-09-08,-3.5,-110,-3,-101,NA,NA,-110
"1550","Carolina","Seattle",2013-09-08,3.5,-110,3,-109,NA,NA,-110
"1551","Cincinnati","Chicago",2013-09-08,4,-110,3,-107,NA,NA,-110
"1552","Chicago","Cincinnati",2013-09-08,-4,-110,-3,-103,NA,NA,-110
"1553","Miami","Cleveland",2013-09-08,-1.5,-110,2.5,-107,NA,NA,-110
"1554","Cleveland","Miami",2013-09-08,1.5,-110,-2.5,-103,NA,NA,-110
"1555","Minnesota","Detroit",2013-09-08,2.5,-110,4,-103,NA,NA,-110
"1556","Detroit","Minnesota",2013-09-08,-2.5,-110,-4,-107,NA,NA,-110
"1557","Oakland","Indianapolis",2013-09-08,7,-110,11,-106,NA,NA,-110
"1558","Indianapolis","Oakland",2013-09-08,-7,-110,-11,-104,NA,NA,-110
"1559","Arizona","Los Angeles",2013-09-08,4,-110,3.5,-104,NA,NA,-110
"1560","Los Angeles","Arizona",2013-09-08,-4,-110,-3.5,-106,NA,NA,-110
"1561","Green Bay","San Francisco",2013-09-08,4.5,-110,5,-103,NA,NA,-110
"1562","San Francisco","Green Bay",2013-09-08,-4.5,-110,-5,-107,NA,NA,-110
"1563","N.Y. Giants","Dallas",2013-09-08,3,-110,3.5,-109,NA,NA,-110
"1564","Dallas","N.Y. Giants",2013-09-08,-3,-110,-3.5,-101,NA,NA,-110
"1565","Philadelphia","Washington",2013-09-09,6.5,-110,4,-103,51,51,-115
"1566","Washington","Philadelphia",2013-09-09,-6.5,-110,-4,-107,51,51,104
"1567","Houston","San Diego",2013-09-09,-2.5,-110,-5,-102,46,44,-109
"1568","San Diego","Houston",2013-09-09,2.5,-110,5,-108,46,44,-101
"1569","N.Y. Jets","New England",2013-09-12,11,-105,10.5,-101,45,43,-104
"1570","New England","N.Y. Jets",2013-09-12,-11,-115,-10.5,-109,45,43,-106
"1571","Los Angeles","Atlanta",2013-09-15,7,100,4,-106,47.5,47.5,103
"1572","Atlanta","Los Angeles",2013-09-15,-7,-120,-4,-104,47.5,47.5,-114
"1573","San Diego","Philadelphia",2013-09-15,6.5,-110,7.5,100,51.5,51,-113
"1574","Philadelphia","San Diego",2013-09-15,-6.5,-110,-7.5,-110,51.5,51,102
"1575","Dallas","Kansas City",2013-09-15,NA,-110,3,106,46.5,45,-105
"1576","Kansas City","Dallas",2013-09-15,NA,-110,-3,-117,46.5,45,-105
"1577","Miami","Indianapolis",2013-09-15,1.5,-110,1,102,42.5,43.5,-105
"1578","Indianapolis","Miami",2013-09-15,-1.5,-110,-1,-113,42.5,43.5,-105
"1579","Tennessee","Houston",2013-09-15,8.5,-110,7.5,-120,41,42.5,-103
"1580","Houston","Tennessee",2013-09-15,-8.5,-110,-7.5,109,41,42.5,-107
"1581","Washington","Green Bay",2013-09-15,6.5,-110,9,-123,48,48.5,102
"1582","Green Bay","Washington",2013-09-15,-6.5,-110,-9,111,48,48.5,-113
"1583","Cleveland","Baltimore",2013-09-15,6,-110,5.5,-101,42.5,43.5,-110
"1584","Baltimore","Cleveland",2013-09-15,-6,-110,-5.5,-109,42.5,43.5,100
"1585","Carolina","Buffalo",2013-09-15,-2.5,-110,-3.5,-101,44.5,43.5,-109
"1586","Buffalo","Carolina",2013-09-15,2.5,-110,3.5,-109,44.5,43.5,-101
"1587","Minnesota","Chicago",2013-09-15,5,-110,6,-102,40.5,41,-105
"1588","Chicago","Minnesota",2013-09-15,-5,-110,-6,-108,40.5,41,-105
"1589","New Orleans","Tampa Bay",2013-09-15,-3,-115,-3,-114,47,48.5,-110
"1590","Tampa Bay","New Orleans",2013-09-15,3,-105,3,103,47,48.5,100
"1591","Detroit","Arizona",2013-09-15,0,-110,-1,-102,48,47.5,-107
"1592","Arizona","Detroit",2013-09-15,0,-110,1,-108,48,47.5,-103
"1593","Jacksonville","Oakland",2013-09-15,4,-110,3.5,100,39.5,40.5,-111
"1594","Oakland","Jacksonville",2013-09-15,-4,-110,-3.5,-110,39.5,40.5,101
"1595","Denver","N.Y. Giants",2013-09-15,-3.5,-110,-3.5,102,55.5,52.5,-108
"1596","N.Y. Giants","Denver",2013-09-15,3.5,-110,3.5,-113,55.5,52.5,-102
"1597","San Francisco","Seattle",2013-09-15,3,-110,3,-105,43,43.5,-101
"1598","Seattle","San Francisco",2013-09-15,-3,-110,-3,-105,43,43.5,-109
"1599","Pittsburgh","Cincinnati",2013-09-16,6,-105,7,-117,39.5,40,-109
"1600","Cincinnati","Pittsburgh",2013-09-16,-6,-115,-7,106,39.5,40,-101
"1601","Kansas City","Philadelphia",2013-09-19,3,-105,3,103,49.5,50,102
"1602","Philadelphia","Kansas City",2013-09-19,-3,-115,-3,-114,49.5,50,-113
"1603","Houston","Baltimore",2013-09-22,-3,-110,1,100,44.5,44.5,100
"1604","Baltimore","Houston",2013-09-22,3,-110,-1,-110,44.5,44.5,-110
"1605","N.Y. Giants","Carolina",2013-09-22,1.5,-110,-1,-117,45.5,46.5,-107
"1606","Carolina","N.Y. Giants",2013-09-22,-1.5,-110,1,106,45.5,46.5,-103
"1607","Detroit","Washington",2013-09-22,0,-110,-1,-107,48,48.5,-105
"1608","Washington","Detroit",2013-09-22,0,-110,1,-103,48,48.5,-105
"1609","San Diego","Tennessee",2013-09-22,3.5,-110,3,-113,43,43,-104
"1610","Tennessee","San Diego",2013-09-22,-3.5,-110,-3,102,43,43,-106
"1611","Arizona","New Orleans",2013-09-22,7.5,-105,8,-110,48.5,48.5,-102
"1612","New Orleans","Arizona",2013-09-22,-7.5,-115,-8,100,48.5,48.5,-108
"1613","Tampa Bay","New England",2013-09-22,7,100,7.5,-117,46,44.5,-105
"1614","New England","Tampa Bay",2013-09-22,-7,-120,-7.5,106,46,44.5,-105
"1615","Green Bay","Cincinnati",2013-09-22,0,-110,-3,102,48.5,49.5,-103
"1616","Cincinnati","Green Bay",2013-09-22,0,-110,3,-112,48.5,49.5,-107
"1617","Los Angeles","Dallas",2013-09-22,4,-110,3.5,-123,46.5,47.5,-102
"1618","Dallas","Los Angeles",2013-09-22,-4,-110,-3.5,111,46.5,47.5,-108
"1619","Cleveland","Minnesota",2013-09-22,4,-110,7,-123,41.5,40,-102
"1620","Minnesota","Cleveland",2013-09-22,-4,-110,-7,111,41.5,40,-108
"1621","Atlanta","Miami",2013-09-22,0,-110,3,-117,43,45.5,-102
"1622","Miami","Atlanta",2013-09-22,0,-110,-3,106,43,45.5,-108
"1623","Indianapolis","San Francisco",2013-09-22,11,-110,10.5,-105,45.5,45.5,-107
"1624","San Francisco","Indianapolis",2013-09-22,-11,-110,-10.5,-105,45.5,45.5,-103
"1625","Jacksonville","Seattle",2013-09-22,16,-105,19.5,100,41,39,-104
"1626","Seattle","Jacksonville",2013-09-22,-16,-115,-19.5,-110,41,39,-106
"1627","Buffalo","N.Y. Jets",2013-09-22,2.5,-110,2.5,-103,39,41,-101
"1628","N.Y. Jets","Buffalo",2013-09-22,-2.5,-110,-2.5,-107,39,41,-109
"1629","Chicago","Pittsburgh",2013-09-22,-1,-110,-2.5,100,39,40.5,-105
"1630","Pittsburgh","Chicago",2013-09-22,1,-110,2.5,-110,39,40.5,-105
"1631","Oakland","Denver",2013-09-23,14.5,-110,16,-101,49.5,48.5,-102
"1632","Denver","Oakland",2013-09-23,-14.5,-110,-16,-109,49.5,48.5,-108
"1633","San Francisco","Los Angeles",2013-09-26,-3.5,-110,-3,-124,44,43,-107
"1634","Los Angeles","San Francisco",2013-09-26,3.5,-110,3,112,44,43,-103
"1635","Baltimore","Buffalo",2013-09-29,-6,-115,-4,-108,44.5,45,-108
"1636","Buffalo","Baltimore",2013-09-29,6,-105,4,-102,44.5,45,-102
"1637","Arizona","Tampa Bay",2013-09-29,3.5,-110,2.5,102,40.5,40,-102
"1638","Tampa Bay","Arizona",2013-09-29,-3.5,-110,-2.5,-113,40.5,40,-108
"1639","Pittsburgh","Minnesota",2013-09-29,-1,-110,-3,-106,39,41.5,-103
"1640","Minnesota","Pittsburgh",2013-09-29,1,-110,3,-104,39,41.5,-107
"1641","N.Y. Giants","Kansas City",2013-09-29,5,-110,3.5,-110,44.5,43.5,-105
"1642","Kansas City","N.Y. Giants",2013-09-29,-5,-110,-3.5,100,44.5,43.5,-105
"1643","Indianapolis","Jacksonville",2013-09-29,-7.5,-115,-9.5,109,41.5,42.5,-105
"1644","Jacksonville","Indianapolis",2013-09-29,7.5,-105,9.5,-120,41.5,42.5,-105
"1645","Seattle","Houston",2013-09-29,0,-110,-1,-108,41.5,41,-102
"1646","Houston","Seattle",2013-09-29,0,-110,1,-102,41.5,41,-108
"1647","Cincinnati","Cleveland",2013-09-29,-6,-110,-3.5,-103,41.5,42.5,-103
"1648","Cleveland","Cincinnati",2013-09-29,6,-110,3.5,-107,41.5,42.5,-107
"1649","Chicago","Detroit",2013-09-29,2,-110,3,-115,47.5,48,-103
"1650","Detroit","Chicago",2013-09-29,-2,-110,-3,104,47.5,48,-107
"1651","N.Y. Jets","Tennessee",2013-09-29,6,-110,3.5,-113,38.5,40.5,-108
"1652","Tennessee","N.Y. Jets",2013-09-29,-6,-110,-3.5,102,38.5,40.5,-102
"1653","Washington","Oakland",2013-09-29,-3.5,-110,-3.5,-102,43.5,45.5,-109
"1654","Oakland","Washington",2013-09-29,3.5,-110,3.5,-108,43.5,45.5,-101
"1655","Philadelphia","Denver",2013-09-29,13,-110,10.5,-116,57.5,57.5,-102
"1656","Denver","Philadelphia",2013-09-29,-13,-110,-10.5,105,57.5,57.5,-108
"1657","Dallas","San Diego",2013-09-29,0,-110,-1,102,45,47,-107
"1658","San Diego","Dallas",2013-09-29,0,-110,1,-113,45,47,-103
"1659","New England","Atlanta",2013-09-29,0,-110,3,-109,48.5,49,-107
"1660","Atlanta","New England",2013-09-29,0,-110,-3,-101,48.5,49,-103
"1661","Miami","New Orleans",2013-09-30,3.5,-105,7,-113,47,48.5,-107
"1662","New Orleans","Miami",2013-09-30,-3.5,-115,-7,102,47,48.5,-103
"1663","Buffalo","Cleveland",2013-10-03,3,-120,3.5,-105,41,40.5,-108
"1664","Cleveland","Buffalo",2013-10-03,-3,100,-3.5,-105,41,40.5,-102
"1665","New England","Cincinnati",2013-10-06,1,-110,-2,-117,45,45.5,-105
"1666","Cincinnati","New England",2013-10-06,-1,-110,2,106,45,45.5,-105
"1667","Detroit","Green Bay",2013-10-06,7,-120,10,-111,51.5,53,-102
"1668","Green Bay","Detroit",2013-10-06,-7,100,-10,101,51.5,53,-108
"1669","Seattle","Indianapolis",2013-10-06,-3,105,-3,106,43,43.5,-107
"1670","Indianapolis","Seattle",2013-10-06,3,-125,3,-117,43,43.5,-103
"1671","Baltimore","Miami",2013-10-06,3.5,-105,2.5,-102,43,42.5,102
"1672","Miami","Baltimore",2013-10-06,-3.5,-115,-2.5,-108,43,42.5,-113
"1673","New Orleans","Chicago",2013-10-06,0,-110,1,-102,47.5,50.5,-104
"1674","Chicago","New Orleans",2013-10-06,0,-110,-1,-108,47.5,50.5,-106
"1675","Philadelphia","N.Y. Giants",2013-10-06,4,-110,-1,-119,55,53.5,-105
"1676","N.Y. Giants","Philadelphia",2013-10-06,-4,-110,1,108,55,53.5,-105
"1677","Kansas City","Tennessee",2013-10-06,-2.5,-115,-2.5,-105,41,38,100
"1678","Tennessee","Kansas City",2013-10-06,2.5,-105,2.5,-105,41,38,-110
"1679","Jacksonville","Los Angeles",2013-10-06,7.5,100,11,-103,42,40.5,-109
"1680","Los Angeles","Jacksonville",2013-10-06,-7.5,-120,-11,-107,42,40.5,-101
"1681","Carolina","Arizona",2013-10-06,-2.5,-110,-3,-113,42,41,-105
"1682","Arizona","Carolina",2013-10-06,2.5,-110,3,102,42,41,-105
"1683","Denver","Dallas",2013-10-06,-3.5,-110,-7.5,103,54,56.5,-101
"1684","Dallas","Denver",2013-10-06,3.5,-110,7.5,-114,54,56.5,-109
"1685","Houston","San Francisco",2013-10-06,4.5,-110,4,100,42.5,43,-105
"1686","San Francisco","Houston",2013-10-06,-4.5,-110,-4,-110,42.5,43,-105
"1687","San Diego","Oakland",2013-10-06,-3,-110,-6,102,44,46,-110
"1688","Oakland","San Diego",2013-10-06,3,-110,6,-113,44,46,100
"1689","N.Y. Jets","Atlanta",2013-10-07,9,-110,10,-119,44,45,100
"1690","Atlanta","N.Y. Jets",2013-10-07,-9,-110,-10,108,44,45,-110
"1691","N.Y. Giants","Chicago",2013-10-10,7.5,-110,9.5,102,45,46.5,-109
"1692","Chicago","N.Y. Giants",2013-10-10,-7.5,-110,-9.5,-113,45,46.5,-101
"1693","Green Bay","Baltimore",2013-10-13,-3,-120,-1,-115,48,48.5,-108
"1694","Baltimore","Green Bay",2013-10-13,3,100,1,104,48,48.5,-102
"1695","Philadelphia","Tampa Bay",2013-10-13,0,-110,-2.5,-115,45.5,44.5,-102
"1696","Tampa Bay","Philadelphia",2013-10-13,0,-110,2.5,104,45.5,44.5,-108
"1697","Pittsburgh","N.Y. Jets",2013-10-13,-2,-110,-1,-108,40,40.5,-101
"1698","N.Y. Jets","Pittsburgh",2013-10-13,2,-110,1,-102,40,40.5,-109
"1699","Carolina","Minnesota",2013-10-13,1.5,-110,2.5,100,44.5,44.5,-103
"1700","Minnesota","Carolina",2013-10-13,-1.5,-110,-2.5,-110,44.5,44.5,-107
"1701","Oakland","Kansas City",2013-10-13,9.5,-110,7.5,100,41,41,-108
"1702","Kansas City","Oakland",2013-10-13,-9.5,-110,-7.5,-110,41,41,-102
"1703","Los Angeles","Houston",2013-10-13,6.5,-110,9.5,-105,43,43,-107
"1704","Houston","Los Angeles",2013-10-13,-6.5,-110,-9.5,-105,43,43,-103
"1705","Cincinnati","Buffalo",2013-10-13,-5.5,-110,-6,-101,42,41,-106
"1706","Buffalo","Cincinnati",2013-10-13,5.5,-110,6,-109,42,41,-104
"1707","Detroit","Cleveland",2013-10-13,-2.5,-115,-1,-118,46,44,-110
"1708","Cleveland","Detroit",2013-10-13,2.5,-105,1,107,46,44,100
"1709","Tennessee","Seattle",2013-10-13,14,-110,11,-102,40.5,42,-105
"1710","Seattle","Tennessee",2013-10-13,-14,-110,-11,-108,40.5,42,-105
"1711","Jacksonville","Denver",2013-10-13,27,-110,27,-102,51.5,53,-103
"1712","Denver","Jacksonville",2013-10-13,-27,-110,-27,-108,51.5,53,-107
"1713","New Orleans","New England",2013-10-13,3,-115,2.5,100,49.5,51.5,-105
"1714","New England","New Orleans",2013-10-13,-3,-105,-2.5,-110,49.5,51.5,-105
"1715","Arizona","San Francisco",2013-10-13,9.5,-110,10,-123,42,40.5,-108
"1716","San Francisco","Arizona",2013-10-13,-9.5,-110,-10,111,42,40.5,-102
"1717","Washington","Dallas",2013-10-13,5.5,-110,5.5,-104,53,52,-105
"1718","Dallas","Washington",2013-10-13,-5.5,-110,-5.5,-106,53,52,-105
"1719","Indianapolis","San Diego",2013-10-14,-1,-110,-1,-107,46,50.5,-106
"1720","San Diego","Indianapolis",2013-10-14,1,-110,1,-103,46,50.5,-104
"1721","Seattle","Arizona",2013-10-17,-7,-110,-5,-104,40,41,101
"1722","Arizona","Seattle",2013-10-17,7,-110,5,-106,40,41,-111
"1723","Tampa Bay","Atlanta",2013-10-20,6,-110,6,-105,41.5,43,-105
"1724","Atlanta","Tampa Bay",2013-10-20,-6,-110,-6,-105,41.5,43,-105
"1725","Chicago","Washington",2013-10-20,-1.5,-110,-1,-113,48.5,47.5,-108
"1726","Washington","Chicago",2013-10-20,1.5,-110,1,102,48.5,47.5,-102
"1727","Dallas","Philadelphia",2013-10-20,-3,-105,3,106,54.5,55,-102
"1728","Philadelphia","Dallas",2013-10-20,3,-115,-3,-117,54.5,55,-108
"1729","New England","N.Y. Jets",2013-10-20,-3.5,-105,-3.5,-101,43.5,43,100
"1730","N.Y. Jets","New England",2013-10-20,3.5,-115,3.5,-109,43.5,43,-110
"1731","Buffalo","Miami",2013-10-20,6.5,-110,6,-108,43,43.5,-110
"1732","Miami","Buffalo",2013-10-20,-6.5,-110,-6,-102,43,43.5,100
"1733","Los Angeles","Carolina",2013-10-20,4,-110,8,-110,42,42,-103
"1734","Carolina","Los Angeles",2013-10-20,-4,-110,-8,100,42,42,-107
"1735","Cincinnati","Detroit",2013-10-20,NA,-110,2.5,111,47,45.5,-102
"1736","Detroit","Cincinnati",2013-10-20,NA,-110,-2.5,-123,47,45.5,-108
"1737","San Diego","Jacksonville",2013-10-20,-7,-115,-7.5,106,45,44.5,-102
"1738","Jacksonville","San Diego",2013-10-20,7,-105,7.5,-117,45,44.5,-108
"1739","San Francisco","Tennessee",2013-10-20,-5.5,-110,-3,100,38.5,41,-105
"1740","Tennessee","San Francisco",2013-10-20,5.5,-110,3,-110,38.5,41,-105
"1741","Houston","Kansas City",2013-10-20,6,-110,7,-119,40,38.5,-103
"1742","Kansas City","Houston",2013-10-20,-6,-110,-7,108,40,38.5,-107
"1743","Cleveland","Green Bay",2013-10-20,7.5,-105,7.5,-105,45.5,45,-102
"1744","Green Bay","Cleveland",2013-10-20,-7.5,-115,-7.5,-105,45.5,45,-108
"1745","Baltimore","Pittsburgh",2013-10-20,NA,-110,2.5,-109,40,41,-106
"1746","Pittsburgh","Baltimore",2013-10-20,NA,-110,-2.5,-101,40,41,-104
"1747","Denver","Indianapolis",2013-10-20,-7.5,-115,-6,-105,56.5,54.5,-105
"1748","Indianapolis","Denver",2013-10-20,7.5,-105,6,-105,56.5,54.5,-105
"1749","Minnesota","N.Y. Giants",2013-10-21,NA,-110,4,-105,47,47.5,-106
"1750","N.Y. Giants","Minnesota",2013-10-21,NA,-110,-4,-105,47,47.5,-104
"1751","Carolina","Tampa Bay",2013-10-24,-4,-110,-6.5,-106,39,39,-108
"1752","Tampa Bay","Carolina",2013-10-24,4,-110,6.5,-104,39,39,-102
"1753","San Francisco","Jacksonville",2013-10-27,-13.5,-110,-16,-102,40.5,40,-105
"1754","Jacksonville","San Francisco",2013-10-27,13.5,-110,16,-108,40.5,40,-105
"1755","Cleveland","Kansas City",2013-10-27,7,-110,7,-108,40,39,-105
